Latitude,Longitude,SOURCE,SOURCE.NAM,OTHER.NAME,WELL.ID,Al (ppb),As (ppb),Ba (ppb),Ca (ppb),Cl (ppb),Cr (ppb),Cu (ppb),F (ppb),Fe (ppb),K (ppb),Mg (ppb),Mn (ppb),Mo (ppb),Ni (ppb),NO3 (ppb),Pb (ppb),Se (ppb),SO4 (ppb),Sr (ppb),U (ppb),V (ppb) ,Zn (ppb),Cr_level
35.47997222,-119.2973333,USGS,KERN-45,KERN-45,KERN-45,10.9,3.3,37.8,70700,47000,3,1.6,160,13.2,1010,75,0.2,1.45,0.58,2040,0.224,0.73,95500,867,0.87468,7.7,6.7,Group 2
36.79277778,-119.8349444,USGS,KING-16,KING-16,KING-16,1.6,2.3,24.4,15800,4380,4.2,4.5,150,6,3400,8390,0.17,2.18,0.06,2090,0.78,0.14,4070,104,0.5328,23.4,0.67,Group 2
36.45605556,-119.4858056,USGS,KING-25,KING-25,KING-25,1,2.2,86.6,40400,56500,3.6,2.2,170,3.7,3010,14900,0.32,3.14,0.1,5140,0.36,0.33,13300,300,6.7932,43.6,2,Group 2
36.70972222,-119.7087222,USGS,KINGFP-01,KINGFP-01,KINGFP-01,0.9,1.4,114,79500,37000,2.8,4.9,120,8.9,3530,44000,0.2,0.807,0.21,12100,0.341,0.18,64200,516,17.168,26.4,2.2,Group 2
36.70952778,-119.709,USGS,KINGFP-02,KINGFP-02,KINGFP-02,1.4,2.1,49,17600,11000,3,0.7,140,4.6,1730,7000,0.2,2.38,0.06,2820,0.317,0.21,3640,196,0.9176,39.4,0.52,Group 2
36.72108333,-119.7554444,USGS,KINGFP-04,KINGFP-04,KINGFP-04,1.6,1.7,87.7,44800,12200,3.4,1.3,110,6,4730,31600,0.1,1.48,0.15,6410,0.19,0.11,23500,277,7.1632,23.7,1.2,Group 2
36.71549107,-119.6242883,USGS,KINGFP-06,KINGFP-06,KINGFP-06,1,2.1,54.2,25700,8300,2.8,0.4,90,4.7,2560,21900,0.12,1.24,0.4,2380,0.08,0.21,5930,176,0.9768,35.1,0.6,Group 2
36.72739391,-119.5971432,USGS,KINGFP-09,KINGFP-09,KINGFP-09,0.8,1.5,47.3,24600,7620,2.9,0.4,120,6.8,2440,21000,0.44,2.24,1.7,2800,0.08,0.1,11100,148,0.9324,28.4,0.6,Group 2
36.71663611,-119.64925,USGS,KINGFP-11,KINGFP-11,KINGFP-11,0.8,1.2,95.3,95000,43500,3.2,0.95,90,4.6,4580,80400,0.85,0.87,0.98,10300,0.08,0.08,124000,558,22.2,24.3,0.57,Group 2
36.71663611,-119.6492583,USGS,KINGFP-12,KINGFP-12,KINGFP-12,1.6,0.73,47.8,189000,124000,3.6,0.54,70,6,6540,98700,0.19,0.46,0.74,34300,0.05,0.09,360000,1140,78.44,17.3,1,Group 2
36.20677778,-119.1038333,USGS,KWH-06,KWH-06,KWH-06,1.6,2,257,71100,172000,4.7,4.7,120,21.9,4220,37400,0.52,2.16,0.2,9130,0.567,0.8,26600,540,1.3098,19.2,4.6,Group 2
36.20677778,-119.1038333,USGS,KWH-06,KWH-06,KWH-06,3.5,1.8,244,71500,200000,4,1.4,130,108,4240,37900,4.91,2.01,0.2,10200,2.95,0.94,28300,521,1.37048,19.4,7.2,Group 2
36.99086111,-120.1096111,USGS,MADCHOW-02,MADCHOW-02,MADCHOW-02,1.6,1.7,54.4,15400,16300,2.8,1,170,12.2,3040,4530,0.6,2.53,0.28,2160,0.121,0.12,3130,114,0.28564,25.1,9.8,Group 2
37.09083333,-120.2899722,USGS,MADCHOW-09,MADCHOW-09,MADCHOW-09,1.6,0.79,329,78400,58100,3,1.4,150,17.6,2710,23500,4.69,0.361,0.37,10300,0.648,0.3,18300,715,6.2752,13,96.5,Group 2
36.85208333,-120.0738333,USGS,MADCHOW-14,MADCHOW-14,MADCHOW-14,1.6,2.3,51.6,13100,15500,4.4,1,120,8,1720,5020,0.29,1.86,0.2,1240,0.143,0.16,2700,104,0.23384,24.7,8.1,Group 2
36.88391667,-120.2824444,USGS,MADCHOW-20,MADCHOW-20,MADCHOW-20,1.6,2.6,159,102000,61400,3.5,0.83,100,4.8,5390,27000,0.2,1.24,0.45,6000,0.841,0.38,62000,861,52.688,14.3,1.1,Group 2
36.92336111,-120.3731389,USGS,MADCHOW-26,MADCHOW-26,MADCHOW-26,1.7,2.7,252,135000,222000,3,1.4,130,8,6860,35000,0.2,1.84,1.2,3000,1.1,0.24,60400,1030,47.36,13.7,2,Group 2
37.03233333,-120.3612222,USGS,MADCHOW-28,MADCHOW-28,MADCHOW-28,1.9,2,462,146000,130000,3.5,0.89,50,6.2,6770,34700,0.15,0.789,0.65,8270,0.186,0.34,28100,1260,29.748,13,16.7,Group 2
37.03233333,-120.3612222,USGS,MADCHOW-28,MADCHOW-28,MADCHOW-28,2.3,2.1,471,145000,152000,3.7,2,90,8,7270,35700,0.32,0.78,0.37,8570,0.099,0.27,26700,1160,33.892,14.3,64.9,Group 2
37.08244444,-120.4736389,USGS,MADCHOWFP-01,MADCHOWFP-01,MADCHOWFP-01,1.6,3.8,350,90900,72700,2.8,0.89,70,8,5140,15900,3.73,0.885,0.46,9950,0.04,0.41,19700,803,15.688,16.9,22.9,Group 2
37.32458333,-120.4440833,USGS,MER-09,MER-09,MER-09,1.6,2.7,212,33400,8250,4,1.5,170,6,3870,16100,0.2,0.988,2.24,5850,0.301,0.17,10600,341,2.22,14.5,2.4,Group 2
37.30808333,-120.5035833,USGS,MER-10,MER-10,MER-10,1.6,2,246,42100,9480,3.5,1.9,200,6,4900,18300,0.2,1.16,0.2,2950,0.281,0.28,13000,411,4.6472,19.8,2.7,Group 2
37.30808333,-120.5035833,USGS,MER-10,MER-10,MER-10,10,2.2,192,35200,7880,3.5,0.89,180,4,4400,15800,0.4,1.29,2.11,2650,0.178,0.25,11600,450,3.3744,20,2,Group 2
37.36611111,-120.5763611,USGS,MER-14,MER-14,MER-14,8.5,8.7,107,21700,13900,4.5,1,220,4,12400,2190,0.32,1.49,0.26,1110,0.14,0.31,9270,240,0.72076,20.7,4.8,Group 2
37.30927222,-120.5592361,USGS,MERMW-04,MERMW-04,MERMW-04,1.6,2,137,29100,5400,3,0.3,170,6,4330,11200,0.2,1.29,1.18,2350,0.04,0.18,9590,360,2.0424,20.1,0.6,Group 2
37.63730556,-120.9959167,USGS,MOD-07,MOD-07,MOD-07,10.2,3.7,199,77000,152000,4.7,3,90,9.3,7040,18500,0.44,1.2,1.4,4930,0.456,0.24,67500,1190,19.832,24,8.4,Group 2
37.70465148,-120.9115995,USGS,MODFP-04,MODFP-04,MODFP-04,1.6,2.5,94,54400,16400,3,1.3,140,3.4,3480,17100,0.46,0.498,1.9,4880,0.168,0.08,10900,724,6.8672,17.4,2.8,Group 2
38.6175,-121.4688889,USGS,NAM-02,NAM-02,NAM-02,2.2,3.1,238,36300,80100,3.5,1.4,130,7.1,3320,27200,0.2,0.662,0.31,4420,2.27,3.4,18700,371,3.256,21.8,13.2,Group 2
38.6175,-121.4688889,USGS,NAM-02,NAM-02,NAM-02,4.5,3.1,132,31100,55200,4.2,1.2,180,4,3650,20800,0.37,0.516,0.67,2070,1.11,1.6,25300,384,8.0216,23.2,5.9,Group 2
38.6175,-121.4688889,USGS,NAM-02,NAM-02,NAM-02,1.6,3.3,102,60500,49100,3.5,0.81,180,6,2690,46100,0.4,0.345,1.49,1350,4.07,1.5,45200,680,1.9388,17.7,45.4,Group 2
38.68791667,-121.3851667,USGS,NAM-03,NAM-03,NAM-03,1.6,2.2,62.4,18200,41500,2.9,0.51,290,7.2,1970,10700,0.47,0.593,0.46,851,0.23,0.21,9670,200,0.2368,16.8,2.5,Group 2
38.68677778,-121.5219444,USGS,NAM-06,NAM-06,NAM-06,161,16.9,66.6,23000,27400,2.5,2.8,160,101,1750,4120,16.5,3.95,5.13,60,0.352,0.4,1000,210,0.38332,2.1,24,Group 2
38.6585,-121.4664722,USGS,NAMFP-16,NAMFP-16,NAMFP-16,1.3,4.2,61.6,15500,14700,4.4,0.3,210,6.9,1780,10600,3.8,0.621,0.62,340,0.191,0.4,5020,170,0.36112,38.3,0.5,Group 2
40.13686111,-122.1263889,USGS,NSAC-01,NSAC-01,NSAC-01,1.6,1.3,45.1,39600,16900,3,0.57,120,8,2650,31500,0.11,0.147,0.17,5510,0.064,0.04,14500,275,2.0276,15.5,4,Group 2
40.10713889,-122.1075556,USGS,NSAC-02,NSAC-02,NSAC-02,1.6,0.7,42.3,47700,28400,2.7,0.63,120,8,2180,40300,0.2,0.2,0.41,4990,0.266,0.03,46200,267,1.628,20.2,10.5,Group 2
40.15991667,-122.2263056,USGS,NSAC-09,NSAC-09,NSAC-09,1.6,2.2,76.4,20700,4520,4.6,1,150,8,2350,8550,0.26,0.77,0.2,624,0.195,0.84,2830,270,0.3034,17.5,2.9,Group 2
40.01011111,-122.0837778,USGS,NSAC-13,NSAC-13,NSAC-13,1.7,3.3,11.3,11300,11200,3.2,1,140,8,3540,9480,0.33,1.04,0.2,826,0.064,0.07,3080,81.1,0.141044,41.2,9.7,Group 2
40.09986111,-122.2265278,USGS,NSAC-20,NSAC-20,NSAC-20,0.8,0.55,45,16800,3320,2.9,0.65,230,9.1,390,9030,0.35,0.65,0.2,1500,0.166,0.44,8510,115,0.0120028,4.2,13.8,Group 2
38.10211111,-121.1396389,USGS,NSJ-QPC-08,NSJ-QPC-08,NSJ-QPC-08,0.9,1.9,45.1,15200,5630,2.7,2.4,200,3.3,3210,8870,0.2,0.513,0.25,1000,0.368,0.3,5720,193,0.077996,20.7,11.2,Group 2
40.33758333,-122.2266667,USGS,RED-01,RED-01,RED-01,1.3,1.4,17.1,13000,3260,3.2,1.2,170,3.2,1530,8610,0.2,0.379,0.2,776,0.117,0.46,1400,106,0.096052,14.6,2.6,Group 2
40.33758333,-122.2266667,USGS,RED-01,RED-01,RED-01,1.8,1.7,18.2,14300,3210,2.7,1.1,140,8,1390,9230,1.09,0.389,0.1,798,0.182,0.45,1270,114,0.103008,13.8,10,Group 2
40.37388889,-122.2113333,USGS,RED-02,RED-02,RED-02,1.1,2.5,11.8,14000,3090,4.6,1.1,150,8,2540,9680,0.2,0.538,0.11,990,0.202,0.29,1370,116,0.25604,17.5,6.4,Group 2
40.38444444,-122.34025,USGS,RED-13,RED-13,RED-13,1.6,0.97,29.5,11300,2780,2.8,0.91,120,8,770,7520,0.2,0.346,0.17,992,0.463,0.13,1340,87.6,0.055944,11.7,15.8,Group 2
40.41813889,-122.1959722,USGS,RED-17,RED-17,RED-17,1.2,1.3,12.8,20500,2810,3.6,1,100,8,2210,20100,0.2,0.318,0.2,653,0.08,0.07,570,124,0.3848,24.4,3.8,Group 2
39.49026111,-121.8476028,USGS,RICE-08,RICE-08,RICE-08,1,6,95.6,68200,9570,4.1,0.4,100,6,1120,49000,0.25,0.3,0.22,1830,0.08,0.2,36400,666,3.2708,38,0.52,Group 2
39.54292222,-122.0991167,USGS,RICE-13,RICE-13,RICE-13,1.2,2.3,286,66500,26700,3.1,1.1,120,6,910,50200,26.6,0.81,1.1,3790,0.08,0.08,37400,1010,1.48,8.4,0.57,Group 2
36.74036111,-120.1328889,USGS,S3-MACK-K08,S3-MACK-K08,S3-MACK-K08,5.1,2,153,125000,81000,4.4,4.5,30,21.3,10900,14300,1.62,7.01,2.3,3150,0.349,1.8,147000,1050,250.12,8.4,12.4,Group 2
36.59633333,-120.0164722,USGS,S3-MACK-K11,S3-MACK-K11,S3-MACK-K11,3.8,2.9,65.5,84100,139000,2.8,0.8,80,5.7,13700,6190,0.15,0.761,0.44,7440,0.332,0.88,58900,706,80.364,7.5,37,Group 2
36.51386111,-119.71925,USGS,S3-MACK-K16,S3-MACK-K16,S3-MACK-K16,2.2,0.42,182,179000,64700,2.8,2.4,20,5.9,4150,14200,0.4,0.209,3.3,60200,1.05,0.62,108000,1710,141.932,3.6,111,Group 2
36.62241667,-119.926,USGS,S3-MACK-K18,S3-MACK-K18,S3-MACK-K18,3.5,2.1,148,121000,96000,4.4,0.99,30,4.5,16300,33400,0.15,1.32,0.78,13200,0.237,0.14,62200,902,229.4,12,63.3,Group 2
36.72230556,-120.0110556,USGS,S3-MACK-K20,S3-MACK-K20,S3-MACK-K20,4.7,2.8,77.7,80500,52900,4,3.2,100,4,7450,38200,0.4,2.34,1.1,13500,0.143,0.96,50000,670,121.952,12.3,19,Group 2
36.78111111,-119.9063333,USGS,S3-MACK-K22,S3-MACK-K22,S3-MACK-K22,5.2,2.8,41.6,31400,7140,2.5,5.7,110,4,6760,15800,0.45,1.64,0.72,2190,0.396,0.07,9080,221,10.5968,14.7,10.2,Group 2
36.66455556,-119.8334722,USGS,S3-MACK-K24,S3-MACK-K24,S3-MACK-K24,4.5,3.8,120,66300,14700,3,0.8,90,4,8910,31500,0.15,0.792,0.41,17300,0.082,0.32,23600,513,64.38,27.6,6.6,Group 2
36.52619444,-119.62975,USGS,S3-MACK-K27,S3-MACK-K27,S3-MACK-K27,3.7,0.92,160,101000,91800,2.8,1.3,50,4,5580,33600,0.4,0.634,1.1,16800,0.47,0.9,81100,955,74.444,8.6,32.4,Group 2
36.56194444,-119.5329722,USGS,S3-MACK-K31,S3-MACK-K31,S3-MACK-K31,2.2,3.8,44.4,16600,14000,2.7,0.86,130,4,2120,5350,0.4,3.12,0.2,1910,0.158,0.24,4520,103,0.30636,41.9,2.7,Group 2
36.73711111,-119.7590278,USGS,S3-MACK-K34,S3-MACK-K34,S3-MACK-K34,4.9,1.4,144,54300,21800,3.6,1.2,100,4,10200,34400,0.44,1.84,0.76,6780,0.025,0.18,29700,392,11.2036,16,2.6,Group 2
36.90688889,-120.2741667,USGS,S3-MACK-M02,S3-MACK-M02,S3-MACK-M02,4.7,5.5,49.4,23800,36700,3.1,0.8,150,15,2710,6980,0.4,2.16,0.2,736,0.053,0.22,6910,175,2.4864,15.6,9.1,Group 2
36.95608333,-120.3730556,USGS,S3-MACK-M04,S3-MACK-M04,S3-MACK-M04,4.7,3.8,203,88500,68900,3.5,2,150,4,4130,24200,0.4,1.73,0.75,4750,0.283,0.41,40000,728,28.12,20,34.4,Group 2
37.04933333,-120.4721944,USGS,S3-MACK-M05,S3-MACK-M05,S3-MACK-M05,3.5,2.4,390,117000,115000,2.8,0.8,60,4,5420,19100,0.4,1.02,0.72,5460,0.206,0.36,26900,974,22.2,14.1,22.2,Group 2
37.14002778,-120.4500833,USGS,S3-MACK-M06,S3-MACK-M06,S3-MACK-M06,3.1,3.8,455,66400,68100,4.6,1.4,70,4,4440,12800,0.4,0.721,0.34,4790,0.424,0.29,18100,534,4.44,19.1,12,Group 2
37.07261111,-120.3293056,USGS,S3-MACK-M08,S3-MACK-M08,S3-MACK-M08,3.4,1.1,355,83700,78800,2.5,2.4,70,4,4260,20900,0.59,0.738,0.49,10600,0.483,0.31,21900,692,7.2964,18.1,8,Group 2
36.93122222,-120.1842778,USGS,S3-MACK-M10,S3-MACK-M10,S3-MACK-M10,3.6,1.2,398,99000,95100,3,1.1,90,7.5,6050,32700,0.4,0.841,2.3,6810,0.238,0.42,22600,849,24.272,24.4,33.4,Group 2
37.00438889,-120.2041111,USGS,S3-MACK-M15,S3-MACK-M15,S3-MACK-M15,4.1,1.6,144,29000,10000,2.5,1.3,160,4,3750,10800,0.4,1.36,0.66,8830,0.521,0.18,7810,257,0.74592,39.9,68,Group 2
37.08977778,-120.3176667,USGS,S3-MACK-M16,S3-MACK-M16,S3-MACK-M16,4.4,1.2,505,95900,44200,2.9,3.8,50,4,4790,26500,0.4,1.05,0.56,10700,0.491,0.05,18800,840,17.168,17.7,18.7,Group 2
37.11916667,-120.3524722,USGS,S3-MACK-M17,S3-MACK-M17,S3-MACK-M17,4.9,1.7,721,131000,128000,4,1.4,70,4,4040,38600,0.4,0.439,1,9190,0.807,0.52,21300,1070,16.872,16,113,Group 2
37.06877778,-120.18225,USGS,S3-MACK-M18,S3-MACK-M18,S3-MACK-M18,2.9,1.4,184,34700,30100,4.7,2,120,6.1,2150,10300,0.4,1.09,0.21,7160,0.313,0.21,5920,319,0.73852,19.3,31.5,Group 2
36.98541667,-120.0763056,USGS,S3-MACK-M20,S3-MACK-M20,S3-MACK-M20,3.2,1.1,52.2,17600,17900,2.5,0.99,150,4,2580,5360,0.4,2.44,0.46,2320,0.319,0.12,3740,151,0.3404,20.4,46,Group 2
36.88072222,-119.94125,USGS,S3-MACK-M22,S3-MACK-M22,S3-MACK-M22,2.6,1.1,105,27400,38500,3.4,1.9,120,4,4090,11400,2.77,0.899,1.3,6780,0.364,0.88,12100,234,0.50172,21.4,14.4,Group 2
37.00508333,-119.8881944,USGS,S3-MACK-M26,S3-MACK-M26,S3-MACK-M26,4.7,2.9,74.3,13400,31800,2.8,0.8,430,26.7,2490,3980,0.4,5.02,0.3,5090,0.448,0.3,7410,102,0.27084,22.2,11.1,Group 2
36.38777778,-119.4163056,USGS,S4-TUSK-KAW07,S4-TUSK-KAW07,S4-TUSK-KAW07,3.5,3.7,47.4,17300,16200,3.5,0.8,200,4,1400,4610,0.4,4.79,0.25,2660,0.128,0.4,10900,303,3.626,58.1,5.8,Group 2
36.40894444,-119.3126389,USGS,S4-TUSK-KAW18,S4-TUSK-KAW18,S4-TUSK-KAW18,3.2,2.5,58.6,24700,13500,2.8,0.8,210,4,1910,9330,0.4,5.15,0.29,3060,0.098,0.21,10200,214,1.9684,52.6,4,Group 2
36.21805556,-119.1984167,USGS,S4-TUSK-KAW23,S4-TUSK-KAW23,S4-TUSK-KAW23,3.6,1.8,124,97800,95300,2.8,0.88,70,6.1,3740,45900,0.5,1.07,1,20100,0.062,3.6,145000,888,77.108,21.7,55.1,Group 2
36.07761111,-119.3941667,USGS,S4-TUSK-TLE05,S4-TUSK-TLE05,S4-TUSK-TLE05,10.1,2.1,299,151000,39800,3.1,1.9,40,9.1,680,16100,0.4,0.143,1.5,33100,0.068,0.18,55700,1010,92.352,10.5,6.4,Group 2
35.87036111,-119.2680556,USGS,S4-TUSK-TLE10,S4-TUSK-TLE10,S4-TUSK-TLE10,3.2,2.5,106,49100,25500,3.6,0.8,120,5.2,2210,8060,0.4,3.91,0.64,6650,0.191,0.9,72400,490,6.364,20.5,16.2,Group 2
35.93122222,-119.2751944,USGS,S4-TUSK-TLE11,S4-TUSK-TLE11,S4-TUSK-TLE11,3,1.3,149,77700,21600,2.6,1,80,26.3,1200,12200,2.31,0.609,1.1,14500,0.146,1.3,83200,860,18.056,17.7,18.2,Group 2
35.99244444,-119.2757222,USGS,S4-TUSK-TLE12,S4-TUSK-TLE12,S4-TUSK-TLE12,3,0.88,76.5,25700,26100,3.3,0.8,50,4,2550,444,0.4,0.547,0.44,7830,0.247,0.7,23300,439,2.368,10.1,2,Group 2
35.93194444,-119.1743889,USGS,S4-TUSK-TLE18,S4-TUSK-TLE18,S4-TUSK-TLE18,3,2,114,33800,42700,2.6,0.8,130,4.9,2580,5420,0.4,2.84,0.48,5650,0.049,0.96,39600,374,1.776,26.5,71.3,Group 2
38.41694444,-121.37375,USGS,SAM-02,SAM-02,SAM-02,1.4,6,76.2,34000,20600,4.8,1.2,140,5,2390,25400,0.4,0.61,0.32,2800,0.047,0.4,6920,408,1.776,22.2,5.3,Group 2
38.58722222,-121.3125,USGS,SAM-07,SAM-07,SAM-07,2.8,1,209,71700,19100,4.5,1.5,30,6,2790,18400,0.2,0.238,2,4150,5.48,0.45,24800,867,6.2604,7.8,6.5,Group 2
38.73694444,-121.2772222,USGS,SSV-QPC-07,SSV-QPC-07,SSV-QPC-07,1.6,1.8,47.1,39400,83100,3.2,1.8,230,12,1800,12300,1.17,0.543,8.43,1840,0.199,2,29300,351,0.85692,14.3,7,Group 2
38.73694444,-121.2772222,USGS,SSV-QPC-07,SSV-QPC-07,SSV-QPC-07,1.3,2.3,48,39700,70800,3.5,4,240,14.7,1610,12600,1.56,0.556,3,1800,0.646,0.29,27000,350,0.93388,13.6,7.5,Group 2
38.73694444,-121.2772222,USGS,SSV-QPC-07,SSV-QPC-07,SSV-QPC-07,5.7,1.9,43.6,38400,82500,3,2.4,230,20.2,1760,13200,1.21,0.483,0.27,1960,0.46,0.26,29000,415,0.814,13.6,8.1,Group 2
38.73694444,-121.2772222,USGS,SSV-QPC-07,SSV-QPC-07,SSV-QPC-07,11,1.6,49.6,35900,80300,3,2.3,250,20.8,1650,13600,2.18,0.507,0.57,2160,0.14,0.2,27000,379,0.78144,15.6,7.5,Group 2
38.98308333,-121.3756389,USGS,SSV-QPC-08,SSV-QPC-08,SSV-QPC-08,1.6,1.7,26.6,17800,48700,4.7,0.7,280,4.8,1030,7070,0.11,0.947,1.36,3310,0.2,0.5,19400,180,0.043068,21.3,4.1,Group 2
38.56119444,-121.2108333,USGS,SSV-QPC-09,SSV-QPC-09,SSV-QPC-09,1,1.9,40.1,11300,3830,2.8,0.8,220,6,1120,6200,1.01,1.12,0.77,1670,0.072,0.26,2150,116,0.035964,16.8,2.4,Group 2
38.56119444,-121.2108333,USGS,SSV-QPC-09,SSV-QPC-09,SSV-QPC-09,4.5,2.1,35.7,10300,3720,2.6,0.3,200,5.1,1270,5390,0.54,1.81,0.2,1790,0.045,0.2,2280,144,0.022052,17.4,3.4,Group 2
38.71055556,-121.3316667,USGS,SSV-QPCFP-01,SSV-QPCFP-01,SSV-QPCFP-01,2.5,1.7,78,23000,51800,4,5.6,260,5.7,2050,12500,0.99,1.57,4.66,1260,7.51,0.4,15800,281,0.2812,16.8,23.2,Group 2
38.71047222,-121.3316111,USGS,SSV-QPCFP-03,SSV-QPCFP-03,SSV-QPCFP-03,1.4,1.8,65.1,22300,49000,4.6,1.9,270,4.5,2100,12000,1.11,0.676,6.49,1140,0.828,0.8,11500,282,0.296,15.9,4.3,Group 2
37.48616667,-120.8217222,USGS,TRLK-02,TRLK-02,TRLK-02,0.9,5.4,48,22100,7080,4.9,1.1,120,6,3580,6350,0.4,1.35,1.7,3040,0.307,0.28,11300,217,4.0256,33.8,2,Group 2
37.46160283,-120.7443684,USGS,TRLKMW-05,TRLKMW-05,TRLKMW-05,1.6,2.2,111,138000,60900,3,1.4,170,6,3000,33300,0.11,1.9,7.62,39200,0.052,0.16,161000,1220,56.832,20.8,0.8,Group 2
36.13694444,-120.1661944,USGS,WS-01,WS-01,WS-01,10.2,0.98,21.6,94900,96200,4.4,1.5,230,25.4,2550,52100,2.93,4.21,0.54,7160,0.124,10.1,492000,1250,3.552,6.2,88.5,Group 2
39.00744444,-122.1411667,USGS,WSAC-22,WSAC-22,WSAC-22,0.8,7.9,268,29300,51300,2.5,0.93,210,14,860,22100,117,1.14,0.11,1240,0.68,0.16,19100,435,0.2516,2.6,16.4,Group 2
39.91591667,-122.3192778,USGS,WSAC-26,WSAC-26,WSAC-26,1,4,106,23000,17500,4.3,0.4,180,6,2350,22400,1.75,3.49,0.05,3020,0.32,0.31,8330,332,0.6364,10.8,5.4,Group 2
39.46880556,-122.0198611,USGS,WSAC-32,WSAC-32,WSAC-32,1.3,4.7,61.5,18900,4230,4.4,0.22,190,6,740,11300,0.2,1.98,0.03,953,0.17,0.77,11100,226,0.1924,17.9,0.53,Group 2
39.64166667,-122.0741667,USGS,WSAC-34,WSAC-34,WSAC-34,0.9,0.46,197,88900,74000,2.7,0.47,90,6,1100,38500,0.2,0.72,0.33,1000,0.08,0.08,39400,1130,0.7844,3,2,Group 2
39.45744444,-122.0455278,USGS,WSAC-36,WSAC-36,WSAC-36,1.2,4.5,142,24600,4410,4.3,0.47,170,3.6,1030,22500,0.53,3.09,0.06,446,0.32,0.3,7960,439,0.7252,9.4,1.5,Group 2
39.72791667,-122.2071944,USGS,WSAC-FP-03,WSAC-FP-03,WSAC-FP-03,3.7,1.6,173,35400,15700,4.8,0.55,130,6,750,24800,0.81,0.63,0.72,2820,0.08,0.11,16700,410,0.11988,6.4,1.2,Group 2
39.5595,-122.0326389,USGS,WSAC-FP-08,WSAC-FP-08,WSAC-FP-08,1.4,1.1,99.2,36900,10500,4.8,0.4,120,9.6,730,18600,0.36,1.33,0.27,1890,0.08,0.08,12600,475,0.222,6,1.4,Group 2
38.53194444,-121.7555556,USGS,YOL-03,YOL-03,YOL-03,4.6,5,14.9,16200,21300,3.8,0.8,120,3.6,1780,15900,0.88,1.81,1.43,346,0.164,2,36300,276,0.6586,20.7,2,Group 2
38.52191667,-121.9647222,USGS,YOL-04,YOL-04,YOL-04,1.6,1.1,82.9,55700,7890,4,0.8,120,15.2,910,66300,1.31,0.29,0.69,3430,0.097,0.32,43700,410,0.34632,3.2,0.8,Group 2
38.21766667,-121.2266944,USGS,COS-10,COS-10,COS-10,4.5,1.5,170,36800,23800,5.3,2.4,120,4,3480,20400,0.4,0.342,0.48,4590,0.283,0.27,9560,407,0.3182,20.2,11.7,Group 3
36.83638889,-120.6739444,USGS,DM-19,DM-19,DM-19,2.9,0.73,12,83500,170000,5.7,6.2,300,4,1960,39600,0.96,67.1,0.45,1310,1.26,8.6,545000,1510,4.292,5.6,28,Group 3
36.83638889,-120.6739444,USGS,DM-19,DM-19,DM-19,7.6,0.86,13.5,91800,147000,5.2,10,290,4,1970,39100,1.05,80,1.6,1220,0.272,7.9,616000,1490,4.9136,4.5,6.4,Group 3
36.83638889,-120.6739444,USGS,DM-19,DM-19,DM-19,34,0.7,11.3,92100,153000,6.2,3.6,340,6,1800,38900,1.42,81.3,0.4,1250,1.17,8,553000,1280,4.0404,4,5,Group 3
37.35021503,-120.9774278,USGS,DM-U-03,DM-U-03,DM-U-03,17,3.3,83.7,164000,467000,6.1,5,270,3.2,2950,131000,1.3,29.3,2.8,13000,0.15,6.4,802000,1910,56.536,8,14,Group 3
37.01728056,-120.8999278,USGS,DM-U-05,DM-U-05,DM-U-05,3.4,7.4,72.8,51300,79900,5.4,1,210,4.9,2270,24300,3.17,1.73,0.54,2610,0.024,0.47,62900,561,1.7908,7.2,1.4,Group 3
36.88959444,-120.6701639,USGS,DM-U-09,DM-U-09,DM-U-09,23.8,0.42,17.3,240000,322000,9.7,7,240,12,2590,89300,25.1,9.02,1,12700,0.21,6,916000,4930,3.256,2,19.6,Group 3
37.43161111,-121.0994722,USGS,DM-U-15,DM-U-15,DM-U-15,2.1,1.3,33.4,64100,62000,7.2,1,530,6,1050,29200,1.06,3.22,2.1,13400,0.03,1.4,121000,841,13.2016,3.5,2.8,Group 3
39.59672222,-121.9783889,USGS,ESAC-12,ESAC-12,ESAC-12,4.5,4.4,87.2,23900,12900,6,3.2,120,3.9,1590,12500,0.25,2.31,0.13,823,1.03,0.4,9460,290,0.444,12.2,4.4,Group 3
39.75883333,-121.8523889,USGS,ESAC-15,ESAC-15,ESAC-15,0.8,0.47,15.8,22400,8130,6.7,0.21,70,6,1170,14400,0.2,0.4,0.07,60,0.14,0.16,6350,145,0.07992,17.7,0.73,Group 3
39.14563889,-121.7556944,USGS,ESAC-19,ESAC-19,ESAC-19,6.3,8.8,151,38100,9660,6.9,0.32,240,5,3460,18400,0.2,1.23,0.21,576,0.04,0.6,24000,354,1.34976,23.2,2,Group 3
39.14563889,-121.7556944,USGS,ESAC-19,ESAC-19,ESAC-19,1.1,9.2,147,40100,11600,7.2,0.72,240,7.8,3470,18400,0.26,1.09,0.14,537,0.43,0.58,25000,342,1.4504,22.7,3.2,Group 3
39.14563889,-121.7556944,USGS,ESAC-19,ESAC-19,ESAC-19,3,9.2,141,39900,11500,6.7,3.9,250,6,3540,17800,0.4,1.29,0.2,503,0.604,0.58,24500,329,1.48,24.4,4.4,Group 3
39.36655501,-121.6933056,USGS,ESAC-28,ESAC-28,ESAC-28,3,10.3,49.9,24100,5550,7,0.62,120,5,2630,27200,0.4,1.05,0.2,1620,0.23,0.1,6820,197,1.6132,26.5,9,Group 3
