Longitude,Latitude,WELL.ID,SOURCE,GM_SAMP_COLLECTION_DATE,Alkalinity.total,Aluminum,Arsenic,Barium,Beryllium,Cadmium,Calcium,Chloride,Chromium,Copper,Fluoride,Iron,Magnesium,Manganese,Nickel,Nitrate.as.N,Potassium,Selenium,Sodium,Sulfate,Uranium,Vanadium,Zinc
-119.1753333,35.74286111,KERN-29,USGS,12/3/15,85700,7.4,5.2,72.4,0.011622635,0.064,12400,2930,0.42,0.67358544,190,2.401233749,2380,0.242671146,0.004544209,474,1900,0.040599248,23400,6870,0.6075,45.6,5.6
-118.9153889,35.28327778,KERN-33,USGS,2/9/10,161000,2.581608689,0.13,85.4,0.009198132,0.010891505,37800,19400,0.000981889,0.620860418,300,0.956892058,7340,3.88,0.33,560,3940,0.45,41300,42400,0.42,0.038715878,2.513603175
-119.3011111,35.30136111,KERN-34,USGS,1/13/16,129000,0.21034886,1.2,43.4,0.006110622,0.020524285,51600,39000,1.1,NA,80,2.029880154,1490,0.025224441,0.3,1050,830,0.51,55300,37000,26.85,5.9,NA
-119.0816944,35.30088889,KERN-42,USGS,1/12/16,132000,1.660275131,1.5,62.8,0.008369831,0.026409572,53100,13900,1.6,2.7,140,4.2,5450,1.37,0.37,3720,2440,0.22,29300,26300,7.5,5.4,5.5
-119.2973333,35.47997222,KERN-45,USGS,1/11/16,23200,6.3,3.3,94.1,0.003028462,0.022073681,70700,141000,3,0.610255199,80,16.1,266,0.7,0.41,4650,1900,1.5,111000,182000,0.75,7.7,6.7
-119.2009444,35.44272222,KERN-47,USGS,1/14/16,35600,3.9,1.5,32.2,0.004834444,0.020613233,35700,24800,1.1,0.166192297,60,157,90,4.5,0.23,3820,1680,1.2,83100,145000,1.1355,2.5,1.244048208
-120.0405278,36.60647222,KING-04,USGS,10/17/05,147000,3.3,6.8,17.5,0.036,0.006755775,17900,60700,1.6,0.010864568,210,0.963935527,1090,0.28,0.026812347,2520,7240,0.66,86900,22400,21.9,22.1,0.79524868
-120.0405278,36.60647222,KING-04,USGS,10/19/15,157000,23.1,8.2,29.5,0.005316103,0.037,27700,87800,2,NA,200,16.4,1660,2.84,0.036246791,3900,8720,1.1,114000,34800,37.65,13.7,0.246456436
-119.6360833,36.59011111,KING-09,USGS,10/19/05,50500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.815,NA,NA
-119.6106944,36.56111111,KING-10,USGS,10/19/05,110000,0.999781842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007503055,NA,NA,0.12,NA,NA,10.845,11.7,0.585353884
-119.3783889,36.54047222,KING-11,USGS,10/20/05,NA,0.45806759,1.8,57.8,0.012061605,0.027,NA,32400,1.3,0.128099606,140,6.8,15400,1.51,0.03061489,NA,2100,0.22,31400,7550,NA,46.6,0.617694772
-119.3783889,36.54047222,KING-11,USGS,11/5/08,143000,1.211199783,2,76.2,0.018156389,0.013,30500,68800,2.2,0.808780868,130,3.038252378,18800,0.010612937,0.162270607,4100,2380,0.3,53500,8880,0.7365,53.1,0.019797252
-119.4377778,36.60758333,KING-12,USGS,10/20/05,NA,NA,NA,NA,NA,NA,56700,13600,NA,NA,200,NA,22000,NA,NA,8240,3380,NA,25600,34600,NA,NA,NA
-119.4679167,36.59561111,KING-13,USGS,10/20/05,132000,0.769027082,NA,NA,NA,NA,NA,NA,NA,3,NA,4.802874947,NA,0.020810548,0.014974494,NA,NA,0.27,NA,NA,0.54,44.4,1.170616957
-119.4679167,36.59561111,KING-13,USGS,11/5/08,129000,1.67816487,2.9,58.2,0.012347835,0.006242667,26800,13600,2,0.250471781,160,0.945931793,9580,0.21,0.151113404,3050,2350,0.35,26600,5590,0.6,48.9,1.062639023
-119.4679167,36.59561111,KING-13,USGS,12/2/15,113000,6.5,3.5,43.1,0.016321714,0.021786998,22900,8830,1.1,NA,150,5.9,8150,5.01,0.086870531,1730,1980,0.17,21800,6610,0.4575,52.7,NA
-119.8132222,36.73216667,KING-15,USGS,12/2/15,152000,13.3,1.6,59.7,0.004585603,0.011403362,31800,17900,11.7,NA,90,1.441131846,16400,0.233974512,0.31,6540,6300,0.28,22300,11200,4.455,15.2,1.718064547
-119.7976667,36.69930556,KING-17,USGS,11/4/08,128000,1.189109053,2.7,49.1,0.015539738,0.011375412,22600,12400,6.8,0.000824646,120,0.177190404,11300,0.10212825,0.066228461,4650,3410,0.31,26700,4250,1.8,38.7,0.299995152
-119.7976667,36.69930556,KING-17,USGS,10/21/15,135000,5,2.5,51.5,0.014945258,0.005183047,23700,15400,6.2,NA,120,2.168183394,12300,0.386949277,0.079599582,4590,3420,0.27,27800,4730,2.55,40,0.403135563
-119.5010556,36.73219444,KING-20,USGS,10/27/05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624226389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-119.5010556,36.73219444,KING-20,USGS,10/20/15,63900,25.7,1.2,6.56,0.011523781,0.029862673,13300,1750,0.35,0.518613788,40,3.319187582,8390,0.258482785,0.006102354,2090,1770,0.027499658,7080,8760,1.368,4.2,12
-119.6981944,36.73825,KING-24,USGS,11/3/08,212000,1.757319363,1.1,100,0.000100602,0.005928917,43400,8620,1.7,1.8,140,3.783905175,28500,0.48,1.1,6740,3100,0.04,23800,30200,3.705,23.8,6.1
-119.6981944,36.73825,KING-24,USGS,10/21/15,162000,4.8,1.2,63.7,0.00715271,0.014186417,29700,6520,1.4,0.411084194,120,3.655112786,19200,0.244471115,0.136662705,3930,2380,0.041905007,18100,16400,1.545,26.8,0.756623357
-120.1875,36.65655556,KING-26,USGS,10/19/15,251000,21.6,5.5,68,0.107,0.05,20100,359000,0.188739402,0.23814302,450,83.3,1720,89.4,0.018401519,NA,4930,0.09,310000,8340,0.03855,0.49,1.115348917
-119.4488889,36.66180556,KING-30,USGS,10/20/15,NA,NA,2.9,29,NA,NA,18400,7750,NA,NA,70,NA,4250,NA,NA,2570,1540,NA,26800,6510,NA,NA,NA
-119.7087222,36.70972222,KINGFP-01,USGS,10/18/05,NA,NA,NA,NA,NA,NA,79500,37000,NA,NA,NA,NA,44000,NA,NA,12100,3530,NA,36300,64200,NA,NA,NA
-119.709,36.70952778,KINGFP-02,USGS,10/19/05,NA,NA,2.1,49,0.05361144,0.030506425,17600,11000,3,0.531068684,140,1.907775414,7000,0.044207135,0.000403122,2820,1730,NA,38700,3640,NA,NA,NA
-119.7359444,36.71077778,KINGFP-03,USGS,10/20/05,121000,1.8,2.5,42.1,0.041416331,0.02,15400,9720,5.2,0.476455668,150,5.571831604,5200,0.025731531,0.020988076,3540,1620,0.23,36700,3570,0.96,43.1,0.393364039
-119.6242883,36.71549107,KINGFP-05,USGS,10/31/05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
-119.1038333,36.20677778,KWH-06,USGS,10/28/15,133000,3.5,1.8,257,0.009131571,0.028845861,71500,172000,4,NA,130,108,37900,4.91,0.178401214,10200,4240,0.8,58000,26600,1.389,19.4,4.6
-119.0560556,36.14744444,KWH-10,USGS,11/5/08,182000,0.587701353,2.2,130,0.008712286,0.02,40500,35100,2.2,0.756989548,190,3.92334641,19200,0.007756651,0.072730856,14700,3800,0.46,62300,34600,3.375,34.8,0.585960871
-119.0560556,36.14744444,KWH-10,USGS,10/26/15,182000,4.3,2,136,0.016437952,0.03,40400,37900,2,2.2,160,1.404341348,18800,0.274813642,0.28,14100,3560,0.39,61800,36200,3.15,33.4,7.3
-119.3380278,36.16258333,KWH-11,USGS,10/28/15,137000,217,4.4,9.11,0.054,0.025402429,1950,20200,0.103171175,0.322089651,1100,91.7,53,4.4,0.011600614,26.97623442,290,0.041844386,78300,7790,0.05265,1.1,1.659280738
-119.3401111,36.20627778,KWH-12,USGS,11/6/08,71600,10,0.62,33.5,0.013895543,0.009369647,20300,11900,1.9,2.3,100,8.8,590,0.3,0.229458037,3700,1480,0.34,27700,16600,4.425,6.8,0.595661719
-119.3401111,36.20627778,KWH-12,USGS,10/29/15,68200,3.6,0.6,34.3,0.01725263,0.015139125,20100,11400,1.7,0.297781879,90,8,638,0.59,0.187007253,3690,1470,0.33,29000,15100,3.9,6.6,0.328035145
-120.1058889,36.93113889,MADCHOW-01,USGS,4/14/08,185000,1.56960668,0.75,182,0.000330653,0.029672,48700,25200,1.3,2,90,3.255630833,15500,0.57,0.8,3880,6390,0.06,27500,14400,8.76,14.8,3.787468054
-120.1096111,36.99086111,MADCHOW-02,USGS,4/15/08,64800,1.572281809,1.7,54.4,0.006807422,0.033847909,15400,16300,2.8,0.535648123,170,12.2,4530,0.6,0.108976494,2160,3040,0.12,19300,3130,0.2895,25.1,9.8
-120.0646067,36.96300227,MADCHOW-03,USGS,4/15/08,75900,0.984564121,1.2,50.9,0.002768814,0.023709543,16600,17400,0.98,0.71577068,120,5.765553296,4630,0.012128097,0.068383749,776,2780,0.09,20800,4050,0.186,19.1,4.9
-120.0646067,36.96300227,MADCHOW-03,USGS,3/15/11,78900,2.8,1.3,55.4,0.005768141,0.001403362,17300,16900,1.4,0.423997782,110,0.10566387,5310,0.098002146,0.036847011,1150,3240,0.12,20600,4320,0.2415,20.9,8.3
-120.0646067,36.96300227,MADCHOW-03,USGS,6/5/18,80200,0.846592016,1.1,52.2,0.005332082,0.021127482,17600,17700,0.381563618,2.3,110,6.855817141,5320,0.181687523,0.165402522,1130,2860,0.1,22300,4150,0.2295,19.1,8.8
-119.8248056,36.84488889,MADCHOW-04,USGS,4/16/08,77500,0.859443681,2.2,12.5,0.001461682,0.013798652,13600,3990,0.65,0.104742077,110,0.886153121,5460,0.21,0.021731171,423,2860,0.02,11700,2730,1.635,7,0.134707503
-119.8248056,36.84488889,MADCHOW-04,USGS,6/6/18,78600,1.298528502,2,12.4,0.006801177,0.025325724,14800,3880,0.224366821,NA,100,8.474193709,5800,0.81,0.149058408,265,3180,0.041606762,11800,2270,1.545,6.9,0.812947534
-119.9849444,37.05575,MADCHOW-05,USGS,4/16/08,96600,0.744537664,2.6,81.1,0.005158494,0.056,19900,15000,1.6,0.334205973,240,1.130154271,6600,1.92,0.161633411,2880,1860,0.77,24200,7430,0.282,19.6,301
-119.9849444,37.05575,MADCHOW-05,USGS,3/15/11,90700,2.8,2.3,95.9,0.005727914,0.033,19400,13800,2,NA,210,1.871452428,6600,0.051663863,NA,3220,1780,0.61,23300,6940,0.1845,20.7,78
-119.9849444,37.05575,MADCHOW-05,USGS,6/5/18,138000,3.940409151,5.8,91.8,0.010773908,0.015420361,38400,21400,1.6,NA,210,2.440251214,4620,30,1.3,324,2380,0.11,36500,22800,0.1095,3.4,265
-119.7280833,36.97772222,MADCHOW-06,USGS,4/17/08,132000,0.350630737,2.2,37.1,0.006052639,0.028549547,32800,21700,0.69,0.010208743,130,2.573324189,3290,0.111952864,0.155211721,4180,4360,0.28,42900,22500,12.975,22.7,21.2
-120.0619167,37.13247222,MADCHOW-07,USGS,4/21/08,105000,1.465340657,10.8,66.1,0.005648814,0.020450975,27800,13300,1.2,0.690506472,340,6.963064892,8510,0.19685148,0.217725773,4070,2190,1.6,23600,24300,0.249,19.6,16.6
-120.15175,37.10319444,MADCHOW-08,USGS,4/22/08,94000,0.803450219,12.6,98.4,0.000752239,0.00643195,24100,33900,0.98,0.096494794,160,3.676519725,6310,6.46,0.013979296,535,4520,0.93,22700,7780,2.67,2.6,1.794556206
-120.2899722,37.09083333,MADCHOW-09,USGS,4/22/08,253000,0.806006239,0.79,329,0.002652394,0.033,78400,58100,3,0.680246915,150,17.6,23500,4.69,0.37,10300,2710,0.3,34300,18300,6.36,13,96.5
-120.2590556,37.11891667,MADCHOW-10,USGS,4/24/08,70600,2.4,2.2,118,0.001917656,0.036466716,13600,19500,2,0.837681614,150,7.902886767,3320,3.37,0.134174013,496,6350,0.12,18900,2970,0.1755,9.3,1.054474476
-120.2590556,37.11891667,MADCHOW-10,USGS,6/7/18,71600,1.898364531,2.2,112,0.003988886,0.011345265,15400,20500,1.9,NA,150,3.12803675,3500,2.26,0.062570083,468,7050,0.11,22200,3030,0.1545,9.4,7.9
-120.1474722,37.09477778,MADCHOW-11,USGS,4/24/08,94200,0.046693091,7.9,98.8,0.005,0.037672344,25100,33800,1.4,1.275726111,140,0.288937734,6120,29.5,0.044187482,1000,4120,0.54,25200,11000,0.555,4.7,0.815990756
-120.4881389,37.13316667,MADCHOW-12,USGS,4/28/08,82200,1.003185459,20.3,868,0.006,0.028,64500,506000,0.111617284,0.110207985,72.53024164,85.7,16100,420,0.017097793,20.67241311,2000,0.09,258000,880,0.012165,0.33,0.01760328
-120.4880278,37.13325,MADCHOW-12R,USGS,6/6/18,99600,11.27570882,22.2,548,0.011810962,0.056063764,47200,399000,0.69688188,0.561448607,60,84.9,12300,286,0.135326539,28.87546788,1750,0.005034194,237000,3600,0.033202694,0.130549117,1.742489402
-120.1286944,36.87352778,MADCHOW-13,USGS,4/29/08,72700,0.334409815,3.8,31.1,0.005498265,0.025556574,7380,16600,2.9,0.683176643,130,7.582927097,2610,0.22,0.105781282,854,1580,0.13,33000,3310,0.147,44.9,10.8
-120.0738333,36.85208333,MADCHOW-14,USGS,4/30/08,66600,1.451207852,2.3,51.6,0.005060965,0.007515242,13100,15500,4.4,0.628018799,120,5.473765679,5020,0.29,0.000415302,1240,1720,0.16,16400,2700,0.237,24.7,8.1
-119.8113889,36.89780556,MADCHOW-15,USGS,4/30/08,68700,0.235774352,2.1,42.6,0.005157628,0.003606806,8410,9060,0.210150678,0.068563718,210,6.942398142,3580,0.123183983,0.008290717,867,3210,0.08,19700,1910,0.18,8.4,27.2
-120.0619167,37.01980556,MADCHOW-16,USGS,5/1/08,75900,0.604216703,2.6,118,0.001524665,0.021224004,16600,21300,2.2,0.200703663,200,7.370437136,4970,1.5,0.022259941,1030,2870,0.13,23500,3540,0.186,21.8,1.585495443
-120.0349722,36.92411111,MADCHOW-18,USGS,5/6/08,148000,1.164406521,0.92,172,0.005768734,0.017979501,39000,22600,1.1,0.029742284,150,0.785460394,13000,0.23,0.004053063,5960,6280,0.07,32100,26900,1.4385,16.2,1.129559604
-119.7603056,36.92741667,MADCHOW-19,USGS,5/6/08,86900,1.8,3.8,97.1,0.004527125,0.035836618,17600,15000,1.4,0.886285936,150,6.875836065,8120,0.096579211,0.068477084,1750,4400,0.34,17800,8440,0.4545,13.1,28.3
-120.2824444,36.88391667,MADCHOW-20,USGS,5/7/08,338000,1.340231153,2.6,159,0.001063199,0.03964707,102000,61400,3.5,0.451987439,100,4.43827729,27000,0.106248468,0.45,6000,5390,0.38,63500,62000,53.4,14.3,0.022245417
-119.7951111,36.96633333,MADCHOW-21,USGS,5/7/08,94000,1.7,2,118,0.006,0.001984813,18700,10100,1.1,0.241353801,200,2.433136979,7100,0.39,0.127612395,5430,1870,0.31,21700,2870,0.4095,29.2,16
-120.47475,37.08036111,MADCHOW-22,USGS,5/8/08,92700,0.425059301,7.4,507,0.002049851,0.028838166,24200,25200,0.019534645,0.482136352,160,7.842728173,3110,24.9,0.004258244,1550,1810,0.34,28000,4390,0.777,27.1,3.603454487
-120.5288889,37.07361111,MADCHOW-23,USGS,5/12/08,106000,1.7,16.2,164,0.002732806,0.004922578,7170,22900,0.020823385,0.56593596,290,2.770799331,1470,10,0.040668174,326,1530,0.09,55400,4700,0.6015,108,1.890510729
-120.3361667,37.01138889,MADCHOW-24,USGS,5/13/08,84400,0.954193791,1.9,58.9,6.29E-05,0.022,23000,29100,8.6,0.519487014,120,4.574105417,4500,0.83,0.180316007,2780,2150,0.24,26900,4940,1.545,23.9,15.4
-120.3361667,37.01138889,MADCHOW-24,USGS,3/16/11,132000,2.5,3.4,103,0.005553445,0.03,34300,14900,0.72,0.136797934,120,NA,8770,NA,NA,2020,3080,0.1,18700,5750,2.85,21,58.6
-120.2830278,36.94466667,MADCHOW-25,USGS,5/13/08,536000,1.9,1.6,557,0.002033004,0.022,181000,120000,1.4,2,100,2.73844363,57400,0.037032448,1.9,38600,7010,0.1,85800,35900,88.5,20.1,0.529943547
-120.3731389,36.92336111,MADCHOW-26,USGS,5/14/08,264000,1.7,2.7,252,0.00631636,0.023,135000,222000,3,0.246537155,130,2.441277988,35000,0.079144494,1.2,3000,6860,0.24,81600,60400,48,13.7,0.848561296
-120.1735556,36.8185,MADCHOW-27,USGS,5/14/08,157000,2.1,6.3,236,0.001552119,0.035379936,35400,19400,0.53,0.045297608,160,3.690329335,8670,0.044793889,0.065454872,1160,2200,0.58,43500,28500,12.36,20.3,0.849540103
-120.3612222,37.03233333,MADCHOW-28,USGS,5/19/08,394000,1.9,2,471,0.007974887,0.007108749,145000,152000,3.7,0.588502757,90,6.564399811,35700,0.131503066,0.65,8570,6770,0.34,60900,26700,30.15,13,64.9
-120.3612222,37.03233333,MADCHOW-28,USGS,3/16/11,398000,2.3,2.1,462,0.005067183,0.016,146000,130000,3.5,NA,50,6.2,34700,NA,0.37,8270,7270,0.27,62900,28100,34.35,14.3,16.7
-120.2555833,36.85069444,MADCHOW-29,USGS,5/20/08,279000,1.7,1.8,154,0.007473802,0.025834783,76300,30600,2.2,0.14332143,80,4.02233319,19700,0.29,0.4,6440,3870,0.3,53600,45800,56.85,12,1.209888299
-120.2555833,36.85069444,MADCHOW-29,USGS,6/4/18,192000,5.137765918,2,90.5,0.01924858,0.028758645,48700,26200,1.7,NA,70,8.070327588,12800,0.175890561,0.031975933,4000,3500,0.29,45300,23300,16.5,12.9,NA
-120.3844444,36.98861111,MADCHOW-30,USGS,5/21/08,67000,3.1,2.4,27.3,0.004632689,0.019100252,15600,29900,14.8,0.157627866,150,0.009054136,1000,0.012043826,0.023891851,3100,1330,0.41,38900,5700,0.462,34.6,0.78362729
-120.4736389,37.08244444,MADCHOWFP-01,USGS,4/23/08,263000,1.122666148,3.8,350,0.000479955,0.034,90900,72700,2.8,0.601247008,70,4.048720976,15900,3.73,0.46,9950,5140,0.41,45100,19700,15.9,16.9,22.9
-120.2492222,37.12708333,MADCHOWFP-02,USGS,5/5/08,71400,0.741058696,1.9,117,0.004,0.024444943,18800,20000,2.3,0.725773431,90,0.978195269,4740,0.100876822,0.100727743,1330,2360,0.14,17900,3540,0.1965,13.6,1.71120657
-120.5366667,37.07722222,MADCHOWFP-03,USGS,5/15/08,182000,2.7,3.1,2170,0.002191542,0.086,658000,1850000,1.1,2.470881462,44.55412139,12.1,112000,0.529874315,4.2,9970,10600,0.36,298000,25000,24.75,9.8,150
-120.14825,37.14536111,MADCHOWFP-04,USGS,5/21/08,83300,1.8,1.2,177,0.007471411,0.013482108,19700,23900,0.056461255,0.766328345,140,21.7,4710,16.1,0.093978611,219,4060,0.07,20400,3490,0.264,4.4,19.6
-120.0757778,37.12575,MADCHOWFP-05,USGS,5/22/08,136000,1.7,2.7,51.2,0.001005575,0.034662435,40000,15000,0.008349597,0.650474829,250,75.1,8390,32,0.068582215,38.14363458,3200,0.02,32000,43500,0.002545865,0.04899175,38
-120.3243497,37.28938605,MER-06,USGS,3/17/16,196000,7.6,3.5,200,0.006855495,0.018228143,41600,14100,1,0.701326545,80,96.6,17200,3.94,0.26,5080,7610,0.25,33300,17600,2.55,12.9,NA
-120.5035833,37.30808333,MER-10,USGS,2/11/16,194000,10,2.2,246,0.006437784,0.012416256,42100,9480,3.5,NA,180,0.379169333,18300,0.298925574,0.020498095,2950,4900,0.28,22700,13000,4.71,20,1.861525669
-120.2573889,37.23294444,MER-11,USGS,1/28/10,121000,0.805274029,13.5,186,0.006079115,0.038,25200,6120,0.14,0.829604301,140,29,8730,21.9,0.51,952,3520,0.06,17900,20400,0.735,3.9,0.028507952
-120.2573889,37.23294444,MER-11,USGS,3/2/16,122000,5.8,13.1,150,0.018147938,0.008730758,26800,6240,0.246957062,0.449310511,140,17.5,8760,34.8,0.01829507,485,3810,0.040582442,22200,20800,0.996,3.3,0.062648456
-120.6195278,37.18347222,MER-12,USGS,3/3/16,370000,6.6,3.9,193,0.011975688,0.02872687,70200,58600,1.5,7.4,180,3.164493163,43900,8.04,0.38,775,1100,1,80100,71200,28.65,25.6,17.4
-120.5763611,37.36611111,MER-14,USGS,1/27/10,112000,3.177153005,8.7,107,0.006568539,0.015,11800,19500,1.9,0.215903885,220,4.435386004,2190,0.295331191,0.26,1110,12400,0.31,41600,9270,0.9375,18.5,1.675936557
-120.5763611,37.36611111,MER-14,USGS,3/1/16,91300,8.5,3.7,91.1,0.004944618,0.018731514,21700,13900,4.5,0.6464931,150,3.774290012,4800,0.339606206,0.121100846,4960,7960,0.31,25200,8630,0.7305,20.7,4.8
-121.0208889,37.6515,MOD-03,USGS,2/9/16,154000,8.8,1.6,105,0.012219319,0.029577283,53600,57900,5.4,2.9,70,6.3,12000,0.211183974,0.33,5150,4650,0.09,40700,17900,6.24,14.3,NA
-120.9959167,37.63730556,MOD-07,USGS,1/26/10,208000,3.456906235,3.7,199,0.017145628,0.044486811,77000,152000,4.7,0.708076342,90,9.3,18500,NA,1.4,4930,7040,0.24,86800,67500,20.1,24,4.912416638
-121.5960556,38.68577778,NAM-01,USGS,3/28/05,361000,1.7,21.1,226,0.044483582,0.03734025,30000,90500,0.53856796,0.350678554,70,149,17000,145,1.38,56.13936762,2500,0.883405842,182000,65000,0.03135,3.1,0.81196199
-121.4688889,38.6175,NAM-02,USGS,3/29/05,146000,0.981118766,3.1,102,0.01339899,0.00163776,31100,49100,4.2,0.412910585,180,2.678212153,20800,0.077366634,1.49,1350,3320,1.5,36100,18700,1.965,23.2,5.9
-121.4688889,38.6175,NAM-02,USGS,3/22/12,256000,0.323599196,3.1,238,5.86E-05,0.013145629,60500,80100,3.5,NA,130,7.1,46100,NA,0.31,4420,3650,3.4,39000,45200,8.13,17.7,13.2
-121.4688889,38.6175,NAM-02,USGS,5/15/14,171000,4.5,3.3,132,0.001206991,0.028897584,36300,55200,3.5,NA,180,0.236851892,27200,0.192790797,0.67,2070,2690,1.6,35900,25300,3.3,21.8,45.4
-121.3851667,38.68791667,NAM-03,USGS,4/10/08,119000,1.01951336,2.2,62.4,0.004336051,0.020550563,18200,41500,2.9,0.355347662,290,7.2,10700,0.47,0.46,851,1970,0.21,43500,9670,0.24,16.8,1.762456975
-121.4384722,38.70647222,NAM-05,USGS,3/12/14,108000,5.4,4.5,80.6,0.017677199,0.007277203,20000,29500,10.6,NA,170,3.969587356,12900,0.095867659,0.2,1540,1940,0.28,24300,5280,0.174,39.8,NA
-121.5219444,38.68677778,NAM-06,USGS,4/14/05,NA,NA,16.9,66.6,0.000437806,0.026,23000,27400,2.5,2.8,160,101,4120,16.5,5.13,28.19579769,1750,NA,47400,1000,NA,NA,NA
-121.5698333,38.89638889,NAM-10,USGS,3/18/14,220000,5,6,67.9,0.01954908,0.017441346,35400,15800,1.7,0.790479645,120,5.5,31400,0.333823705,0.37,194,1360,0.66,17300,11800,1.605,20.4,0.296117887
-121.5944167,38.67825,NAMFP-06,USGS,4/6/05,NA,NA,NA,NA,0.012976444,0.032,NA,NA,0.671359225,0.059594008,NA,223,NA,82.7,2.84,NA,NA,NA,NA,NA,NA,NA,NA
-121.5944167,38.67825,NAMFP-08,USGS,4/7/05,NA,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-121.4664722,38.6585,NAMFP-16,USGS,6/15/05,NA,NA,NA,NA,NA,0.001356755,NA,NA,4.4,0.252060118,NA,6.9,NA,3.8,0.62,NA,NA,NA,NA,NA,NA,NA,NA
-121.4664722,38.6585,NAMFP-16:NAMDD-01,USGS,6/14/05,102000,1.344855864,NA,74.6,NA,NA,NA,NA,NA,0.246939266,NA,0.769463133,NA,8.58,0.94,NA,NA,0.2,NA,NA,0.3015,37.8,140
-121.4664722,38.6585,NAMFP-16:NAMDD-03,USGS,6/14/05,102000,1.142469743,NA,NA,0.033929117,0.006065913,NA,NA,0.645968676,0.693897913,NA,0.843055098,NA,3.18,0.88,NA,NA,0.3,NA,NA,0.1635,37.6,93
-121.4664722,38.6585,NAMFP-16:NAMDD-04,USGS,6/14/05,99200,2.4,4.3,64.3,0.017586652,0.019011132,NA,NA,2.1,1.7,NA,5.064582575,NA,4.19,1.06,NA,NA,0.2,NA,NA,0.3615,39.3,19
-122.1263889,40.13686111,NSAC-01,USGS,10/4/07,210000,1.409296365,1.3,45.1,0.003571397,0.029525804,39600,16900,3,0.210785934,72.47216178,7.245910907,31500,0.090307728,0.063657679,5510,2650,0.04,13700,14500,2.055,15.5,1.620751333
-122.1075556,40.10713889,NSAC-02,USGS,10/24/07,217000,0.021427235,0.7,42.3,0.006211408,0.118,47700,28400,2.7,0.474845573,70.79476736,0.315322999,40300,0.076522685,0.41,4990,2180,0.03,16000,46200,1.65,20.2,10.5
-122.3935556,40.01869444,NSAC-03,USGS,10/29/07,212000,1.008956394,1.2,152,0.000316137,0.02348177,35900,50700,7.8,0.133835278,100,3.361351175,37700,0.125012209,0.17213729,716,660,0.35,22200,11400,0.2055,9.8,7.9
-122.2142778,40.13672222,NSAC-04,USGS,10/30/07,1.00E+05,0.721729261,0.42,41.7,0.000103852,0.027710135,20200,5300,1.1,0.077901339,220,2.454533789,11000,0.193655558,0.198020447,2270,490,0.29,14000,12100,0.0294,3.9,1.389917921
-122.1705833,39.98038889,NSAC-05,USGS,10/31/07,150000,3,4.1,22.1,0.006962969,0.000374659,27000,6240,0.61,0.719344703,140,1.15542464,12500,0.046702651,0.133563176,1380,1740,2.4,31200,23700,0.855,8.2,1.149197926
-122.1954167,40.12266667,NSAC-06,USGS,10/31/07,134000,1.152503325,0.43,61.5,0.003486782,0.023251551,28800,8110,0.61,0.256816846,270,0.632038483,15900,0.0543152,0.91,1760,580,0.16,15500,17100,0.0669,4.4,1.381967298
-122.3119167,40.14541667,NSAC-07,USGS,11/1/07,193000,0.055566993,1.4,142,0.002072323,0.020330748,28400,5090,6.3,0.373851448,170,5.27193827,18300,0.131975475,0.050999224,930,890,0.33,24400,2490,0.489,12.3,5.6
-122.2595556,40.22252778,NSAC-08,USGS,11/5/07,134000,0.409684372,7.6,46.2,0.001413046,0.017879063,23000,5760,0.059688136,0.272540558,100,8,4810,40.2,0.11580935,28.7927738,1730,0.24,27000,4660,0.7515,1.4,1.219444472
-122.2263056,40.15991667,NSAC-09,USGS,11/6/07,134000,1.6,2.2,76.4,0.007114918,0.007610217,20700,4520,5.1,0.150548422,150,3.386297334,8550,0.26,0.036689863,978,1930,0.84,23200,3310,0.387,17.2,1.498189949
-122.2263056,40.15991667,NSAC-09,USGS,1/11/11,141000,2.6,2.4,65.2,0.005025242,0.013678729,22200,3800,4.6,0.993269521,120,1.450932305,8080,0.068270845,0.075434836,624,2350,0.98,25600,2830,0.3075,17.5,2.593817894
-122.2263056,40.15991667,NSAC-09,USGS,10/25/17,127000,1.101252557,2.6,67.1,0.003707195,0.029432479,21100,3620,5.7,NA,110,1.413672362,7520,0.151979207,0.191892079,619,2290,1,24200,2560,0.33,20.5,0.038034662
-122.2386082,40.18237745,NSAC-10,USGS,11/6/07,90900,0.743097357,1.7,41,0.002279008,0.013408733,16800,3010,3.9,0.407153603,270,4.781281123,6810,0.176606721,0.066970426,1510,1270,0.32,13900,4830,0.1287,11.4,5.5
-122.1886944,40.18558333,NSAC-11,USGS,11/26/07,120000,0.094778112,0.47,33.2,0.004906138,0.0189994,20500,51800,0.59,4.3,45.70553058,7.815822473,15400,0.113948163,0.78,2480,1630,0.1,45600,11400,0.10035,4.6,2.585126795
