x,y,Au,Ag,As,Ba,Be,Bi,Cd,Co,Cr,Cu,Mn,Nb,Ni,P,Pb,Rb,Sb,Sn,Ti,V,W,Zn,Zr,Si,Al,Fe,Mg,Ca,Na,K
31.648,18.681,0.8466,0.079475,6.9596,591.6,2.4091,0.29196,0.08451,7.7064,45.8,14.257,433.8,13.031,17.866,613,20.312,104.9,0.7682,2.54,3712,64.2,1.5789,58.192,344.2,6.393e+05,1.372e+05,36900,12300,17900,19500,28300
15.456,28.77,1.119,0.09184,8.4592,599.3,2.3432,0.31958,0.13414,9.5854,53.1,18.634,630.7,12.78,19.614,829.3,20.959,115.4,0.80721,2.57,3567.2,64.9,1.6056,59.576,294.7,6.401e+05,1.339e+05,40500,13300,16400,17500,29800
30.141,6.4975,0.5645,0.047291,3.2516,526.6,1.7344,0.10675,0.042008,3.1062,16.2,5.2754,234.3,8.6337,5.0209,270.1,16.644,77.3,0.4807,1.58,1999.1,26.3,0.71718,20.277,186.8,6.64e+05,1.086e+05,13800,5900,9500,29400,30100
33.858,4.8722,0.3648,0.059473,3.638,576.1,1.8966,0.22422,0.089921,5.0941,36.3,9.6487,342.9,9.826,9.3263,472.1,20.01,104.2,0.5543,1.4,2639.3,43,0.898,42.517,247.5,6.899e+05,1.249e+05,21400,9500,15700,23100,32200
13.454,18.378,0.7234,0.08354,8.5416,583.9,2.335,0.26683,0.06499,8.3422,45.6,13.024,460.4,13.2,19.163,475,18.467,99.5,0.6446,2.24,3671.4,69.1,1.4276,50.182,377.3,6.531e+05,1.335e+05,37900,13400,16700,18400,26900
13.807,7.1726,1.1756,0.06686,11.688,534.3,2.0466,0.22808,0.09431,9.5277,45.6,21.912,504.7,10.96,21.546,476.3,16.661,90.3,0.76536,2.1,3144.4,66.8,1.3227,50.655,238.6,5.077e+05,1.117e+05,38300,30000,93800,17200,22300
22.35,26.796,1.4074,0.12088,13.044,535.5,2.3369,0.44625,0.13642,12.452,64.7,18.953,700.4,12.49,26.596,713.8,33.977,110.9,1.4126,2.58,3948.6,77.9,1.889,71.988,257.3,6.111e+05,1.393e+05,50400,16900,18300,12800,26000
23.666,0.90286,0.8363,0.075812,6.522,589.5,2.046,0.2415,0.10722,7.3733,43.5,11.235,409.2,9.73,15.761,452.6,21.279,104.9,0.65719,2.13,3229.1,60.2,1.082,47.034,248.3,6.58e+05,1.377e+05,31600,11900,15000,19600,28500
16.898,33.908,0.78441,0.07298,5.666,557.9,2.0291,0.19009,0.05073,5.649,33.1,8.657,291.1,9.685,12.285,418.6,18.126,94.8,0.57855,1.55,2508.3,42.9,1.076,34.254,267.8,5.826e+05,1.139e+05,23000,13300,57900,22000,26100
5.4459,24.43,0.8671,0.072736,8.3108,587.6,2.364,0.26355,0.06819,9.2257,48.3,15.893,501.3,11.07,21.3,300.8,20.394,105.5,0.7337,2.62,3191.6,62.2,1.377,49.389,219,6.631e+05,1.408e+05,36400,15300,12900,17000,28500
10.758,7.2411,1.3301,0.07794,9.4808,464.8,1.6882,0.20861,0.11914,7.2429,46.4,15.191,365.9,9.181,20.023,448.8,16.292,87.7,0.67582,1.4985,2969,66.6,1.0608,40.623,199,4.474e+05,1.022e+05,34000,14900,1.429e+05,12300,18200
15.42,15.677,0.8004,0.06278,7.854,574.7,2.2021,0.24269,0.073905,7.8781,38.3,16.148,499.1,11.67,16.958,521.9,18.862,107.6,0.69369,2.44,3085,59.5,1.3178,45.903,318.3,6.494e+05,1.238e+05,33000,11000,17500,21300,28500
7.4734,35.931,0.7337,0.06772,5.2476,540.8,1.838,0.2079,0.1126,6.866,44,13.575,375.9,8.381,16.12,581.8,16.789,85.9,0.7172,1.82,2676.6,47.4,1.164,42.755,211.3,4.237e+05,94200,30400,42500,1.319e+05,15400,20000
2.6645,34.106,0.8414,0.0448,4.8356,558.1,1.8544,0.1491,0.05815,4.1252,17.5,7.1278,271.4,7.1782,7.6183,252,17.819,112.7,0.5016,1.4462,1743.3,32.9,0.805,24.676,117.4,6.811e+05,1.147e+05,16800,11600,12100,32100,32800
5.8962,12.7,0.5645,0.063559,6.9596,531.8,2.089,0.1953,0.05762,5.4559,32.5,10.506,354.5,11.65,11.7,490,16.892,104.6,0.6138,2.08,2983.4,49.6,1.066,32.775,400,6.673e+05,1.261e+05,26800,9900,14000,23200,29700
19.39,6.7596,0.6003,0.064642,5.666,594.5,2.1225,0.1764,0.085461,6.5802,41.7,10.826,417.8,11.66,12.38,666.1,17.099,105.7,0.55324,1.92,3484.2,56.9,1.198,36.31,415,6.567e+05,1.351e+05,31100,10600,15400,22000,29000
33.211,2.8272,0.4467,0.066252,5.0408,573.5,2.0407,0.18271,0.052875,5.3436,30.3,9.9315,352,11.047,10.481,472.7,17.133,104.9,0.53705,2.03,2797.1,41,1.0783,38.066,342.7,6.765e+05,1.238e+05,23600,8300,13900,25800,30600
34.584,36.871,1.2313,0.10398,11.456,627.9,2.5299,0.39765,0.13009,13.506,65.633,24.559,536.6,14.353,28.941,655.7,25.158,110.5,0.9162,3.2,4205.2,82.407,1.8344,65.731,284.8,5.906e+05,1.432e+05,44800,18400,46600,16100,26020
29.207,0.92941,2.2142,0.079802,13.48,390.3,1.5893,0.2058,0.17287,6.7507,36.3,16.328,278.6,8.414,17.357,689.4,20.62,79.7,0.87896,1.39,2437,44.4,1.047,47.635,279.8,3.188e+05,74300,23500,13600,2.206e+05,10500,14900
36.468,30.533,1.1534,0.097952,11.44,548.4,2.078,0.36222,0.14808,15.211,57.89,21.037,652.6,12.926,31.678,561,23.866,96.1,1.243,2.1828,3789.4,77.452,2.0141,63.074,268.5,5.001e+05,1.227e+05,43800,23200,91900,12600,21600
23.508,10.134,1.1756,0.081422,7.4036,564.9,2.0343,0.24045,0.10192,7.7935,36.9,14.679,568.7,11.24,16.747,488.5,21.089,97.3,0.78887,2.42,3139.2,56.7,1.193,44.009,351.9,5.897e+05,1.218e+05,29900,12400,48000,19100,26200
11.956,3.4215,0.7952,0.06952,7.4036,546.2,2.0538,0.21521,0.087745,7.1022,34.2,12.309,437.5,11.13,13.996,472.1,18.727,88.8,0.54992,1.7483,2991.7,54,1.2193,40.172,286,6.181e+05,1.209e+05,28600,12000,40600,21600,27400
5.5363,35.916,0.2932,0.058805,5.2476,570.4,2.011,0.1806,0.06863,4.2591,27.7,8.7189,265.2,8.722,10.18,340.1,16.923,102.2,0.484,2.2,2347,39,0.932,31.93,265.8,6.906e+05,1.249e+05,21300,7400,11900,25900,30900
35.816,7.582,0.3699,0.062489,4.0308,570.9,2.1237,0.15794,0.042172,3.9468,27.9,6.5272,265.2,8.7568,7.5363,379.3,20.049,106,0.47035,1.28,2096.7,34.1,0.90111,24.806,172.7,7.033e+05,1.276e+05,17200,7300,11300,24500,33400
7.7639,2.7098,0.6311,0.070048,5.8776,516.2,1.937,0.19635,0.08336,4.8647,33.3,8.9239,325.3,12.71,10.55,508.3,17.325,101.4,0.5346,2.47,3182.4,49.6,1.06,39.923,554.2,6.563e+05,1.238e+05,25400,10000,14800,23200,29800
19.068,18.18,1.2168,0.094894,11.332,608.5,2.4925,0.3003,0.12144,10.669,52.2,22.586,636.3,13.04,22.985,690,21.506,113.1,0.842,2.17,4212.7,81.9,1.7,62.526,285.5,6.178e+05,1.478e+05,49700,12900,14300,16200,26500
34.69,22.452,0.2318,0.071769,5.8776,579,1.8459,0.1952,0.054572,4.4324,31.6,7.2994,295.7,9.8994,9.926,428.6,19.56,106.1,0.58075,1.4,2684.9,42.5,1.0295,29.356,328.6,6.737e+05,1.262e+05,21900,9300,13100,24000,30800
30.279,17.523,0.8568,0.055089,6.9596,541.1,2.1214,0.19597,0.069614,5.9521,33.4,10.813,356.4,11.825,11.739,612.8,19.485,68.8,0.6532,1.91,3506.7,50,1.1133,40.876,254.5,6.08e+05,1.189e+05,29700,9200,14900,25100,25500
10.36,24.683,0.6311,0.0562,6.522,554.9,1.9961,0.18907,0.032995,5.3288,32.4,10.064,305.5,11.54,10.314,455.8,17.795,108.5,0.53852,1.6906,2804.6,42.3,1.152,27.863,337.5,6.728e+05,1.154e+05,21600,9400,12600,27500,31500
28.167,15.091,0.8466,0.086778,8.0616,559.3,2.1531,0.3045,0.08832,7.2963,43.2,12.663,428.4,11.23,15.33,632.9,19.988,110.1,0.70108,2.13,3250.5,59.3,1.192,41.891,290.4,6.493e+05,1.32e+05,32300,13700,16100,19400,29800
5.3521,25.51,0.3239,0.079592,7.1808,594.1,2.194,0.29085,0.12884,8.8817,48,18.684,660.9,11.22,17.18,1008.3,21.578,114.3,0.781,2.08,3325.5,63.4,1.528,57.34,242.5,6.465e+05,1.345e+05,38500,12300,13300,17400,30900
24.018,11.034,0.5542,0.0769,6.0908,566.9,2.0621,0.19425,0.091258,6.3899,37.2,11.991,344.4,10.57,13.818,488,17.603,89,0.59829,2.3,3055.9,53.4,1.095,37.817,360.6,5.555e+05,1.17e+05,28600,14500,71500,19300,24900
21.818,34.974,1.2863,0.085594,12.418,619.7,2.4977,0.33556,0.11029,11.789,58.42,19.257,668,12.011,26.056,478.7,23.947,109,0.927,2.47,3606.4,74.337,1.7122,61.217,232.7,6.045e+05,1.359e+05,38600,15400,43800,20700,27470
14.131,14.802,0.8004,0.06496,7.1808,527.2,1.9776,0.18023,0.04125,5.5545,27.6,8.8451,342.2,9.13,12.4,461.5,15.858,103.7,0.51379,1.67,2586.6,45,0.90176,30.294,223.4,6.545e+05,1.193e+05,26300,9400,11200,25100,29400
36.706,25.193,1.3095,0.085016,7.854,570.3,2.2986,0.30235,0.095017,8.1556,43.4,12.715,463,13.824,18.376,563.1,23.318,93.3,0.6532,1.93,3398.6,57.1,1.609,47.919,424.7,6.585e+05,1.308e+05,32500,12900,16100,19500,28300
37.603,8.2828,0.7285,0.093126,6.522,579.7,2.5447,0.29887,0.080709,7.4624,45,10.647,401.4,13.43,18.456,509.7,24.921,111.4,0.86595,2.01,3395.2,61.3,1.6448,50.812,328,6.508e+05,1.418e+05,35200,11500,14100,17900,29000
36.55,16.638,0.3597,0.067136,6.0908,595.6,2.272,0.29089,0.1163,7.7151,45.2,13.378,477.6,13.455,15.171,662.7,23.562,106.8,0.66355,2.2,3865.3,63.6,1.619,49.652,387.9,6.437e+05,1.38e+05,33900,11800,14500,20400,29100
37.344,20.6,0.4006,0.074837,7.276,555.5,2.1598,0.2506,0.084989,6.9797,34.6,13.312,428.9,11.765,14.851,507.8,21.536,110.1,0.61985,2.12,2861.7,47.8,1.3137,47.916,293,6.775e+05,1.184e+05,30700,8500,12400,22800,29100
1.9343,0.72416,2.0587,0.06798,9.7196,507.6,1.804,0.2709,0.11826,10.053,58.1,21.543,529.3,11.754,24.457,496.4,18.942,94.4,0.8492,1.9976,3468.3,85.6,1.391,51.225,241.3,4.447e+05,1.056e+05,40100,21300,1.376e+05,9300,18300
37.69,6.4619,0.4928,0.073745,6.9596,589.2,2.0412,0.21067,0.055207,5.3059,41.5,9.1013,376.6,10.465,11.457,536.2,20.544,107.4,0.6187,1.66,2976.9,51.1,1.1838,33.081,250.7,6.669e+05,1.384e+05,26800,10700,13000,19800,30600
28.932,22.232,0.3597,0.084164,8.4592,586.3,2.2509,0.28336,0.10514,7.5149,43.2,15.2,524,13.015,15.789,761.5,23.86,110.4,0.9039,4.47,3642.9,61.7,1.5102,49.625,394.6,6.497e+05,1.387e+05,35400,12100,13300,18600,30200
5.6361,18.874,0.9544,0.065059,6.9596,530.3,1.931,0.2037,0.06524,6.0121,44,11.114,396,11.75,13.78,456.1,17.592,105.1,0.5786,2.33,3253.2,54.7,1.082,35.37,419.2,6.362e+05,1.225e+05,29900,11500,19600,19700,28500
10.583,18.355,0.9801,0.05708,9.2436,583.9,2.2516,0.27985,0.10338,7.6639,48.3,14.036,458.6,12.04,18.575,606.7,20.515,111.2,0.798,1.8155,3549.7,66.7,1.4498,48.169,325.7,6.273e+05,1.331e+05,36700,12900,19100,18600,27600
35.158,19.309,0.4313,0.083992,6.522,616.1,2.1501,0.20032,0.06331,6.2641,34.8,10.044,367.9,12.719,13.284,544.6,19.927,103.8,0.5382,1.46,3485.9,50.5,1.1898,37.767,326.5,6.548e+05,1.334e+05,29200,12000,14400,23200,29000
10.194,29.468,0.6465,0.0588,7.1808,597.1,2.0734,0.2013,0.046225,7.1106,41.3,10.246,408.5,9.267,14.963,397.3,18.425,108.9,0.52619,1.7483,2729.3,50.3,1.1424,34.243,177.3,6.788e+05,1.326e+05,29000,11400,12600,19500,29600
30.214,36.913,0.9214,0.10726,9.7123,607.9,2.8347,0.36667,0.11506,13.189,74.97,24.432,784.1,14.126,27.421,677.1,24.856,101.6,0.9054,2.1551,4331.3,85.556,1.688,70.455,239.4,6.062e+05,1.414e+05,51000,17700,16500,15600,26300
10.389,4.6139,1.294,0.06074,6.9596,545.8,2.336,0.22349,0.072615,5.9241,41.6,11.957,359.4,11.82,14.238,497.2,18.914,104.2,0.57238,1.7579,3161.4,52.3,1.378,40.216,411.3,6.574e+05,1.31e+05,28800,10600,14700,21900,28700
32.557,27.769,1.4951,0.088454,9.2436,461.1,2.0117,0.30147,0.12065,10.219,55.5,23.769,536,11.015,26.832,418.3,17.479,86.5,1.1098,2.17,3328.1,88.3,1.5873,55.882,192,4.084e+05,99600,42200,21600,1.606e+05,8100,16200
0.68792,36.81,0.6465,0.0568,5.0408,590.8,2.4349,0.18585,0.0751,4.6196,34.7,9.5815,285.3,10.29,10.74,390.6,18.774,101.6,0.5005,2.9132,2422.9,42.1,0.985,31.693,241,6.898e+05,1.355e+05,21900,9000,12900,23000,31400
12.539,21.921,0.3392,0.06438,6.74,581.1,2.0796,0.21504,0.08153,7.5358,39.3,14.19,547.5,10.63,14.343,712.7,18.833,112.1,0.56506,1.94,3250,59.6,1.2264,41.36,248.4,6.344e+05,1.29e+05,34500,11400,15500,21800,30100
6.6346,21.104,0.5798,0.063475,7.4036,509.9,1.794,0.1953,0.0681,6.901,31.2,13.617,364.7,8.654,14.76,312.9,17.407,98.6,0.6666,1.8,2297.2,47.9,1.095,40.644,200.3,6.181e+05,1.071e+05,25700,21400,43000,29900,26600
14.75,18.235,0.4262,0.04792,5.666,567.2,1.8396,0.19304,0.079845,5.9084,41.3,11.396,461.9,10.65,11.057,768.1,17.416,108,0.61922,1.73,3165.9,56.4,1.1089,35.343,253.9,6.566e+05,1.31e+05,28400,11800,13900,20200,31100
1.8448,4.4282,5.9023,0.09446,9.96,539.8,2.3142,0.3465,0.15752,10.976,54,21.757,598.5,14.827,27.993,707.9,22.176,102.2,0.9911,2.705,3997.2,78.3,1.589,60.525,404.5,5.586e+05,1.301e+05,45300,16000,47800,12200,23300
2.8621,4.4049,0.7696,0.07738,7.4036,543,2.2125,0.20685,0.04985,5.909,35.5,9.5588,335.4,14.965,15.276,448.2,17.714,97.2,0.5621,1.9976,3183.2,53.3,1.272,33.839,461.4,6.352e+05,1.239e+05,29500,10400,15900,22200,26000
27.852,16.293,0.6157,0.063738,5.666,576.2,2.0257,0.1953,0.077269,5.1381,33.1,8.5145,329.7,9.663,10.287,511.5,18.163,109,0.54285,2.05,2601.9,42.3,1.077,30.392,252.7,6.889e+05,1.283e+05,23000,9100,12500,23100,31500
8.9623,4.4172,0.4672,0.047263,4.43,542.2,1.905,0.1743,0.08961,4.4949,28.1,8.9888,351.6,8.983,8.227,526.8,18.087,108.9,0.4763,1.75,2349.1,39.7,0.936,30.014,285.9,7.023e+05,1.195e+05,19900,7800,11000,22800,33100
23.407,24.645,1.0367,0.10719,10.912,609.3,2.3455,0.34545,0.11574,9.1091,54.2,14.942,561.2,13.02,20.706,886.3,25.595,108.4,1.0118,2.49,4017.3,75.4,1.618,59.226,348.6,6.084e+05,1.373e+05,43800,13900,17800,15700,26700
5.5592,11.525,0.3904,0.074626,6.74,541.6,2.149,0.2289,0.06777,6.042,37.8,11.824,397.5,12.49,13.16,644.3,18.664,108.1,0.6303,2.25,3299.8,56.4,1.251,38.007,458.9,6.469e+05,1.308e+05,30800,11500,15700,21800,29000
29.999,34.936,1.3694,0.14233,11.102,583.1,2.9063,0.35667,0.092302,12.926,63.87,24.277,742.2,14.358,28.2,648.5,27.5,106,0.9693,2.7101,4263.5,88.493,1.694,76.893,264.2,6.149e+05,1.42e+05,50000,17800,16000,16500,26800
32.424,5.4115,0.7593,0.067478,6.74,572,2.2789,0.28977,0.10452,6.9636,37.4,13.861,398.5,12.47,14.211,558,21.784,103.2,0.71415,2.03,3303,50.8,1.2381,55.329,377.7,6.623e+05,1.336e+05,29500,10900,18200,22800,29900
26.235,11.89,0.3904,0.049284,3.0608,522,1.5558,0.1197,0.03935,2.4992,16.4,4.3943,171.2,4.995,5.6511,208.6,15.48,73.4,0.37538,1.42,1403.6,24.9,0.653,18.353,84.1,6.817e+05,1.018e+05,12500,5700,8400,26600,29100
14.18,6.4966,0.8312,0.05774,6.9596,565,2.024,0.21668,0.055615,7.5894,40.2,14.454,434.9,12.46,15.666,597.8,17.251,101.6,0.60274,2.49,3451.9,61.5,1.1768,40.953,350.8,6.332e+05,1.245e+05,34500,11500,20000,21300,27200
14.553,0.78759,0.7183,0.06498,9.2436,452.5,1.9012,0.17906,0.08158,7.9626,30.2,15.561,460.4,9.3775,15.685,309.7,16.056,88.9,0.58195,1.37,2621.3,52.4,0.9873,40.257,267.5,5.257e+05,1.004e+05,27400,64000,75500,26200,25500
4.8226,21.091,0.3494,0.064558,5.2476,543.2,2.059,0.21945,0.09326,5.5198,38.6,11.124,387.5,12.38,10.96,585.8,18.942,106.9,0.5995,2.02,3109.3,48.4,1.166,37.997,407.9,6.607e+05,1.272e+05,26200,9800,13000,22400,30900
37.341,29.648,1.1368,0.12256,10.054,537.8,2.127,0.32111,0.11879,13.233,57.09,20.426,721.6,12.842,28.3,476.6,20.708,95.3,0.898,2.348,3755.2,73.82,1.8094,58.608,329.5,5.27e+05,1.218e+05,39500,23200,84100,16500,22200
6.7735,7.89,0.8363,0.07787,6.3056,557.5,2.24,0.2646,0.1215,5.5198,33.6,11.382,367.2,12.85,11.96,534.9,21.311,108.3,0.6358,3.03,3086.3,49.6,1.176,45.681,533.5,6.773e+05,1.245e+05,27100,9000,14100,23700,30700
19.969,7.2585,0.5952,0.051406,5.0408,552.7,2.011,0.1554,0.068069,5.2998,24.9,9.0604,304.5,8.769,10.105,448.6,17.012,104.4,0.47817,1.58,2377.5,40.7,0.866,30.097,240.5,6.555e+05,1.178e+05,22400,8700,14000,25300,31000
12.311,15.559,0.4774,0.0556,6.0908,554.5,1.9148,0.18783,0.060425,5.4569,23.4,10.371,348.8,8.057,12.086,441.4,16.858,110.4,0.50155,1.23,2075.4,37.6,0.94062,28.798,188.7,6.912e+05,1.127e+05,22300,7100,11500,22900,30400
28.333,5.6753,0.5235,0.083736,11.436,452.8,1.855,0.21105,0.086763,8.9023,39.9,15.918,484.7,7.343,16.412,438.6,17.635,86.5,0.82929,1.55,2443.3,72.1,0.96,45.527,140.6,5.625e+05,1.184e+05,33400,59700,51600,34400,27600
35.599,16.75,0.8979,0.095347,6.0908,581.7,2.1605,0.29548,0.10443,8.0827,52.1,15.413,499,13.873,17.349,698.9,23.169,103,0.6992,2.24,3998.2,67,1.4134,54.016,372.2,6.323e+05,1.371e+05,40200,12800,15600,17700,27100
10.709,29.595,1.2168,0.09224,9.4808,593.8,2.5369,0.34826,0.13262,9.0741,52.2,16.115,462.3,13.27,24.098,532.5,24.465,110.8,0.91847,1.9884,3632,71.8,1.6467,65.956,300.8,6.419e+05,1.424e+05,42200,13300,15600,17400,28000
6.8128,17.338,3.282,0.084477,7.628,540,1.977,0.23835,0.11669,7.4335,38.3,14.667,384.3,11.92,19.52,487.8,18.787,87.9,0.7425,2.58,3140.4,58.5,1.246,50.81,433.6,4.976e+05,1.05e+05,30400,12400,1.029e+05,17300,21100
11.191,28.58,1.557,0.07292,7.4036,516.3,1.8911,0.25688,0.12977,8.4682,47.1,21.186,571.1,9.664,19.74,559.1,19.067,90.1,0.84642,1.1623,2932.5,65.7,1.3324,48.015,194.3,4.619e+05,1.04e+05,33500,15200,1.278e+05,14100,21400
23.523,8.6213,0.8466,0.070116,6.74,552.4,2.0955,0.22785,0.094303,7.6263,41.7,12.296,419.4,11.68,16.695,608.7,19.427,97.6,0.68376,1.88,3317.9,57,1.174,40.781,404.2,5.826e+05,1.203e+05,30900,12800,55500,19300,25200
33.09,3.9374,0.8722,0.059557,5.8776,581.5,2.1903,0.26999,0.038498,6.1687,35,11.569,365.5,12.12,14.053,444.6,16.864,96.7,0.6164,2.1,3148.2,50.4,1.2025,43.96,346.6,6.601e+05,1.258e+05,29300,10100,14300,23400,28800
30.87,10.952,0.6926,0.067828,7.628,585,2.1661,0.2232,0.058373,5.5971,35.2,9.5959,352.4,12.569,14.244,500.3,19.656,106.8,0.59685,2.17,3229.5,53.6,1.2095,38.461,405.2,6.667e+05,1.341e+05,29600,9900,13600,21400,29800
18.494,19.503,0.8363,0.08103,5.0408,576.6,2.3574,0.24885,0.10545,7.744,37.3,17.168,422.4,10.63,18.249,513,20.375,102.3,0.79926,2.28,2961.7,57.6,1.277,45.445,261.5,6.287e+05,1.193e+05,31700,11800,30800,19300,27700
25.55,30.101,7.3902,0.12541,9.7123,615.6,2.446,0.36353,0.11143,8.1011,53.26,12.7,456.4,13.333,19.7,471.1,24.934,114.4,0.8607,2.474,3560.2,62.493,1.6,49.504,434.8,6.678e+05,1.313e+05,33600,10300,14800,22300,29360
3.6155,30.345,0.544,0.055067,5.456,535,1.977,0.17115,0.05857,4.6762,25.4,8.8374,304.9,8.805,9.823,410.4,18.653,101.9,0.5016,1.48,2109.6,37.3,0.966,33.011,191.9,6.627e+05,1.137e+05,20400,7200,11200,25200,30700
2.6246,36.822,1.4229,0.05448,6.0908,557.2,2.2525,0.2142,0.07876,5.349,31.1,9.5854,279,11.088,13.501,371.6,18.91,108,0.5555,4.0368,2659.3,49.7,1.156,35.721,310.4,6.578e+05,1.299e+05,26000,9200,11800,23600,29800
15.221,35.993,1.1859,0.06536,6.74,588.6,1.9261,0.25793,0.03865,7.4435,39.9,11.385,389.6,11.03,17.43,394.9,17.977,100.7,0.59592,2.08,2972.7,54.6,1.2743,37.224,344.4,6.834e+05,1.267e+05,30400,11200,12700,18300,28300
15.35,23.767,0.7542,0.09064,8.774,513.8,1.7644,0.25596,0.12367,5.4421,22.3,11.418,341.2,7.422,12.684,347.9,21.76,99,0.69099,1.61,1932.3,37.1,1.0748,37.939,137.7,6.12e+05,97200,21900,19500,44800,27900,26800
5.7159,13.779,0.7439,0.082742,5.8776,546.4,1.9382,0.20559,0.094629,6.7923,34.5,12.848,418.5,10.778,16.522,420.4,17.369,85.6,0.63767,1.91,2979.9,54.7,1.1517,37.004,327.2,4.85e+05,1.064e+05,26900,16900,1.233e+05,17300,21200
9.5043,15.506,0.749,0.07334,5.8776,551.3,2.1125,0.21548,0.08039,5.3686,30,11.22,371.4,10.46,11.057,597.5,18.84,106.7,0.52588,15.35,2846.3,46.9,1.1243,37.301,320.5,6.536e+05,1.23e+05,25300,10100,15900,22500,29800
1.8331,16.316,0.5542,0.05979,5.0408,486.3,1.5561,0.14595,0.04997,4.6199,28.7,7.856,244.6,8.1527,11.242,478.6,14.711,85.1,0.4774,1.5294,2043,38.4,0.781,23.834,239.9,4.338e+05,84700,18800,22500,1.482e+05,25200,20500
28.286,36.09,1.6416,0.093448,11.58,622.3,2.679,0.37059,0.09707,12.489,72.7,22.511,747.7,14.322,26.978,695,23.523,120.3,0.8645,2.7878,4166.3,81.64,1.7733,68.227,278,6.046e+05,1.466e+05,45900,16100,17500,18100,28300
12.562,16.58,0.5286,0.07214,8.774,586,2.0559,0.26332,0.06019,7.2881,34.7,14.322,473.6,10.54,15.477,577.8,18.795,115.3,0.65017,1.97,2941.4,52.6,1.3103,39.556,244.2,6.639e+05,1.238e+05,32500,9100,12400,20600,29500
23.833,18.752,0.7183,0.090676,7.1808,541.6,2.1437,0.2877,0.067492,7.0411,44.4,11.477,465.5,12.3,14.185,672.3,20.132,108,0.73689,2.82,3539.3,57,1.359,42.349,393.5,6.373e+05,1.373e+05,33100,11700,15100,19900,30100
15.417,6.0448,0.7593,0.0696,4.8356,521,1.8118,0.17876,0.069375,5.1072,23.3,9.1674,291,12.48,10.407,463.7,15.558,89,0.48605,2.16,2735.2,46.1,0.94866,31.878,440.4,5.669e+05,1.013e+05,21300,8300,66900,24200,25900
22.265,26.672,0.7285,0.084394,11.332,590.1,2.3374,0.38535,0.13359,9.0442,53.4,16.979,524.2,12.86,20.034,795.4,24.905,111,1.2301,2.55,3810.7,70.9,1.615,59.603,367.6,6.364e+05,1.388e+05,40000,12400,15500,18000,28000
34.983,35.888,1.1977,0.046144,9.5758,529.5,2.304,0.36667,0.13592,13.356,62.22,23.848,626.4,14.337,29.744,563.5,21.887,96.4,1.027,2.5928,3775.1,77.315,1.9847,65.763,270,5.32e+05,1.228e+05,40300,18200,82300,15800,22600
38.566,14.348,1.3043,0.085291,9.264,578.4,2.3469,0.30232,0.087912,8.038,45.8,13.343,458.9,13.806,19.16,537.4,22.081,106.6,0.66585,13.77,3672.6,66.4,1.5365,51.859,375,6.444e+05,1.354e+05,37900,12100,14500,19000,27400
20.505,0.87217,0.6362,0.056518,5.456,556.9,1.8963,0.1974,0.06838,5.7673,33.4,9.4752,394.9,10.04,12.527,400.8,16.712,108.5,0.49088,1.91,2704.8,51.2,0.966,33.845,243.5,6.541e+05,1.281e+05,28700,11000,13100,19900,30000
12.332,28.806,8.8609,0.10032,9.4808,571,2.5431,0.33277,0.09972,7.8708,41.6,17.369,496.5,14.23,18.627,658.3,22.203,117.9,0.84109,2.15,3395.1,62.6,1.5765,54.296,307.2,6.481e+05,1.33e+05,38100,10500,14100,20900,29800
20.659,9.8283,0.5542,0.064794,6.0908,567.9,2.0093,0.189,0.086009,6.6605,50.2,10.341,415.4,9.826,13.031,536.3,18.472,104.6,0.62139,1.74,3220.6,57.6,0.922,34.823,292.4,6.583e+05,1.346e+05,30400,11500,15200,19700,28900
9.8497,15.477,0.2574,0.051602,4.43,505.6,1.787,0.17745,0.09164,4.1952,21,8.137,316.6,9.385,7.776,388.1,18.118,105.4,0.5269,2.43,2290.3,35.9,0.831,32.352,371.5,6.654e+05,1.049e+05,19200,6300,9800,25200,29800
4.6647,22.016,0.4416,0.060546,5.456,557.8,1.891,0.17325,0.05786,4.6309,32.8,7.7817,327.1,9.931,9.722,452.1,17.716,107.4,0.5181,1.77,2580,44.3,0.943,29.983,271,6.831e+05,1.251e+05,22600,8900,12300,22100,32300
33.081,30.925,1.1977,0.10536,11.822,510.5,2.239,0.32471,0.13584,12.871,50.79,23.474,594.9,13.933,29.459,548.1,20.512,90.8,1.078,2.355,3677.3,77.82,1.7729,62.472,258.4,5.125e+05,1.198e+05,41000,23800,86000,14200,21400
14.253,35.985,1.047,0.07042,6.9596,547.7,2.2526,0.2179,0.07207,5.2899,29.7,10.21,313.2,11.72,12.527,420.4,18.307,102.3,0.59248,1.98,2818.2,46,1.2407,37.169,381.4,6.797e+05,1.237e+05,25000,8100,12300,24200,30200
24.555,28.424,0.9104,0.081909,7.8121,653.5,2.2698,0.23556,0.07477,7.6933,37.59,13.457,342,10.8,17.033,234.3,18.863,105.7,0.779,2.4983,3247.5,55.197,1.2178,68.117,323.4,6.499e+05,1.22e+05,27400,10900,42800,24400,28210
18.225,6.471,1.1177,0.07424,5.456,538.2,2.1218,0.24649,0.11457,7.6262,44.6,12.628,386.7,13.27,17.598,565.1,17.564,90.4,0.68613,2.09,3177.6,51.9,1.1292,44.55,476.9,5.444e+05,1.12e+05,29700,12600,84800,17700,23900
